CaseID,CreationTimestamp,Department,Category,Type,Detail,StreetAddress,Neighborhood,County,ZipCode,Latitude,Longitude,Status,ClosedDate,ExceededEstimatedTimeframe
C2020089938,2020-06-30T13:21:00Z,Water Services,Storm Water / Sewer,Sewer Odor,Outdoor,6900 E 99th St,Fairlane,Jackson,64134.0,38.945473,-94.509099,RESOL,2020-07-02,N
C2020118401,2020-09-01T13:17:00Z,Health,Public Health,Services,Healthy Homes Information,5307 Persimmon Trl BLD 34,Eastwood Hills West,Jackson,64129.0,39.028625,-94.50325,RESOL,2020-09-02,N
C2019198163,2019-12-02T08:39:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,4924 South Benton Ave,North Town Fork Creek,Jackson,64130.0,39.036348,-94.551461,RESOL,2019-12-03,N
C2019198165,2019-12-02T08:40:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,9915 Belmont Ave,Fairlane,Jackson,64134.0,38.944065,-94.516331,RESOL,2019-12-03,N
C2019198167,2019-12-02T08:42:00Z,NHS,Trash / Recycling,Recycling,Missed by City,6127 Harrison St,Western 49-63,Jackson,64110.0,39.015638,-94.575282,RESOL,2019-12-03,N
C2019198180,2019-12-02T08:48:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,9816 Cambridge Ave,Fairlane,Jackson,64134.0,38.945873,-94.510556,RESOL,2019-12-03,N
C2019198186,2019-12-02T08:50:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,11308 Marsh Ave,Ruskin Hills,Jackson,64134.0,38.917748,-94.495702,RESOL,2019-12-03,N
C2019198189,2019-12-02T08:54:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,417 Monroe Ave,Scarritt Point,Jackson,64124.0,39.108728,-94.537296,RESOL,2019-12-03,N
C2019198226,2019-12-02T09:29:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,9800 E 129th St,Longview,Jackson,64149.0,38.890263,-94.471945,RESOL,2019-12-03,N
C2019198230,2019-12-02T09:33:00Z,NHS,Trash / Recycling,Recycling,Missed by City,441 Donnelly Ave,North Blue Ridge,Jackson,64125.0,39.107913,-94.484018,RESOL,2019-12-03,N
C2019198234,2019-12-02T09:35:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,837 W 59th Ter,Country Club District,Jackson,64113.0,39.019694,-94.599201,RESOL,2019-12-03,N
C2019198269,2019-12-02T10:10:00Z,NHS,Trash / Recycling,Dumping,Right of Way South,6701 Oldham Rd,Hillcrest,Jackson,64138.0,38.982663,-94.509177,RESOL,2019-12-03,N
C2019198270,2019-12-02T10:11:00Z,NHS,Trash / Recycling,Dumping,Right of Way South,6701 Oldham Rd,Hillcrest,Jackson,64138.0,38.982663,-94.509177,RESOL,2019-12-03,N
C2020118423,2020-09-01T13:35:00Z,NHS,Trash / Recycling,Dumping,Right of Way Central,3532 Michigan Ave,Linwood Homeowners-Ivanhoe,Jackson,64109.0,39.061584,-94.561699,RESOL,2020-09-08,N
C2019198300,2019-12-02T10:30:00Z,Health,Animals / Pets,Rat Treatment,Inside Home,3317 Spruce Ave,Knoches Park,Jackson,64128.0,39.064944,-94.533178,RESOL,2019-12-03,N
C2019198305,2019-12-02T10:37:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,9507 Hardy Ave,Highview Estates,Jackson,64134.0,38.949809,-94.46005,RESOL,2019-12-03,N
C2019198311,2019-12-02T10:44:00Z,NHS,Trash / Recycling,Nuisance,Trash on Private Property,11305 McKinley Ave,Ruskin Hills,Jackson,64134.0,38.917654,-94.488914,RESOL,2019-12-03,N
C2019198316,2019-12-02T10:47:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,9014 Sycamore Way,Fairwood And Robandee,Jackson,64138.0,38.960471,-94.494829,RESOL,2019-12-03,N
C2020000152,2020-01-02T04:08:00Z,City Managers Office,Government,Not Provided By KCMO,MODOT,4375 NE Chouteau Trfy,Winnwood,Clay,64117.0,39.174335,-94.533062,RESOL,2020-01-08,N
C2019198336,2019-12-02T11:02:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,600 W 63rd St,Greenway Fields,Jackson,64113.0,39.014458,-94.596175,RESOL,2019-12-03,N
C2019198343,2019-12-02T11:09:00Z,NHS,Animals / Pets,Dead Animal,Curb,4029 College Ave,Oak Park Southeast,Jackson,64130.0,39.052032,-94.545356,RESOL,2019-12-03,N
C2019198345,2019-12-02T11:10:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,11315 E 49th St,Sterling Gardens,Jackson,64133.0,39.032278,-94.443824,RESOL,2019-12-03,N
C2019198347,2019-12-02T11:11:00Z,NHS,Animals / Pets,Dead Animal,Curb,3420 Broadway Blvd,Valentine,Jackson,64111.0,39.065464,-94.590704,RESOL,2019-12-03,N
C2019198367,2019-12-02T11:34:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,10241 Drury Ave,Fairlane,Jackson,64137.0,38.939173,-94.525509,RESOL,2019-12-03,N
C2019198417,2019-12-02T12:28:00Z,NHS,Animals / Pets,Dead Animal,Street,2719 Jackson Ave,East Community Team South,Jackson,64128.0,39.075666,-94.53387,RESOL,2019-12-03,N
C2019198429,2019-12-02T12:46:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,8714 E 114th St,Ruskin Hills,Jackson,64134.0,38.916752,-94.488674,RESOL,2019-12-03,N
C2019198281,2019-12-02T10:17:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Other Property Issue,8344 Oldham Rd,Oldham Farms,Jackson,64138.0,38.972324,-94.502947,RESOL,2019-12-17,Y
C2019198431,2019-12-02T12:49:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,911 W 33rd Ter,Coleman Highlands,Jackson,64111.0,39.066601,-94.596796,RESOL,2019-12-03,N
C2019198437,2019-12-02T12:55:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,8710 E 92nd Pl,Fairwood And Robandee,Jackson,64138.0,38.955574,-94.486026,RESOL,2019-12-03,N
C2020118435,2020-09-01T13:44:00Z,NHS,Trash / Recycling,Dumping,Right of Way Central,1608 E 42nd St,Ivanhoe Southwest,Jackson,64110.0,39.050665,-94.564897,RESOL,2020-09-02,N
C2019198591,2019-12-02T15:56:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,448 Greenway Ter,Greenway Fields,Jackson,64113.0,39.013427,-94.595656,RESOL,2019-12-03,N
C2019198583,2019-12-02T15:51:00Z,Water Services,Trash / Recycling,Leaf / Brush,Missed Pick Up,4329 Campbell St,South Hyde Park,Jackson,64110.0,39.047893,-94.574577,RESOL,2019-12-18,Y
C2020118449,2020-09-01T14:01:00Z,NHS,Trash / Recycling,Dumping,Solid Waste Referral,5100 Skiles Ave,Eastwood Hills East,Jackson,64129.0,39.030963,-94.490719,RESOL,2020-09-14,Y
C2019198549,2019-12-02T15:04:00Z,KCPD,Vehicles / Parking,Abandoned On Street,Trailer,5800 Central St,Wornall Homestead,Jackson,64113.0,39.022367,-94.591858,RESOL,2019-12-05,N
C2020000205,2020-01-02T08:21:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Other Property Issue,2420 E Blue Ridge Blvd,Mission Lake,Jackson,64146.0,38.896675,-94.564236,RESOL,2020-02-10,N
C2019198599,2019-12-02T16:02:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,4332 Harrison St,South Hyde Park,Jackson,64110.0,39.047582,-94.574106,RESOL,2019-12-03,N
C2019198606,2019-12-02T16:07:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,2714 Denver Ave,East Community Team South,Jackson,64128.0,39.075481,-94.523263,RESOL,2019-12-03,N
C2019198609,2019-12-02T16:09:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,4305 Harrison St,South Hyde Park,Jackson,64110.0,39.048652,-94.573395,RESOL,2019-12-03,N
C2019198614,2019-12-02T16:14:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,3925 Harrison St,South Hyde Park,Jackson,64110.0,39.055072,-94.573075,RESOL,2019-12-03,N
C2020103212,2020-07-28T17:02:00Z,Water Services,Water,Leak,Hydrant,2400 Spruce Ave,East Community Team South,Jackson,64127.0,39.0821,-94.533067,RESOL,2020-07-30,N
C2020118488,2020-09-01T14:22:00Z,Health,Public Health,Services,Healthy Homes Information,4041 N Bennington Ave BLD 5,Hill Haven,Clay,64117.0,39.167502,-94.501232,RESOL,2020-09-02,N
C2019198630,2019-12-02T16:20:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,4208 Holmes St,South Hyde Park,Jackson,64110.0,39.050483,-94.577454,RESOL,2019-12-03,N
C2020103391,2020-07-29T09:38:00Z,NHS,Trash / Recycling,Services,Disability Pick Up,3437 Askew Ave,Palestine West And Oak Park Northeast,Jackson,64128.0,39.062529,-94.541548,RESOL,2020-07-30,N
C2020062437,2020-05-05T13:21:00Z,Parks and Rec,Trees,Trimming,Block Pruning,2940 Lockridge St,Santa Fe,Jackson,64128.0,39.076125,-94.547003,RESOL,2020-06-08,Y
C2020060891,2020-05-01T13:51:00Z,NHS,Trash / Recycling,Nuisance,Trash on Private Property,2625 E 9th St,Independence Plaza,Jackson,64127.0,39.101811,-94.549579,RESOL,2020-05-27,Y
C2019099471,2019-05-22T22:13:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Structure,12740 E 59th St,Fairway Hills,Jackson,64133.0,39.014715,-94.430946,RESOL,2019-10-29,Y
C2020103495,2020-07-29T11:25:00Z,Water Services,Water,Leak,Meter,9247 Main St,Boone Hills,Jackson,64114.0,38.959619,-94.590781,RESOL,2020-07-30,N
C2019198643,2019-12-02T16:27:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,916 E 83rd St,Rockhill Manor,Jackson,64131.0,38.976974,-94.577753,RESOL,2019-12-03,N
C2019198662,2019-12-02T16:49:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,4819 Harvard Ave,Stayton Meadows,Jackson,64133.0,39.034033,-94.449738,RESOL,2019-12-03,N
C2019198664,2019-12-02T16:50:00Z,NHS,Animals / Pets,Dead Animal,Street,8101 N Congress Ave,Platte Ridge,Platte,64152.0,39.241233,-94.667989,RESOL,2019-12-03,N
C2019198666,2019-12-02T16:51:00Z,NHS,Trash / Recycling,Recycling,Missed by Contractor South,4819 Harvard Ave,Stayton Meadows,Jackson,64133.0,39.034033,-94.449738,RESOL,2019-12-03,N
C2019198694,2019-12-02T17:35:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,4909 Raytown Rd,Stayton Meadows,Jackson,64133.0,39.034267,-94.472854,RESOL,2019-12-03,N
C2019198702,2019-12-02T17:57:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,1220 E 44th St,Manheim Park,Jackson,64110.0,39.047339,-94.570264,RESOL,2019-12-03,N
C2020000799,2020-01-03T01:13:00Z,City Managers Office,Government,Not Provided By KCMO,MODOT,4400 NE 46th Ter,Winnwood,Clay,64117.0,39.178411,-94.528679,RESOL,2020-01-08,N
C2020103641,2020-07-29T14:07:00Z,NHS,Trash / Recycling,Services,Call Back Request,10600 Bellefontaine Ave,St Catherines Gardens,Jackson,64137.0,38.934308,-94.55506,RESOL,2020-07-30,N
C2020000803,2020-01-03T01:51:00Z,Northland,Property / Buildings / Construction,Property Maintenance,Northland Neighborhoods INC,4920 NE 38th St,Chouteau Estates,Clay,64117.0,39.163016,-94.522561,RESOL,2020-02-04,N
C2019198719,2019-12-02T18:27:00Z,NHS,Trash / Recycling,Recycling,Missed by City,445 Marsh Ave,North Blue Ridge,Jackson,64125.0,39.107688,-94.485177,RESOL,2019-12-03,N
C2020000818,2020-01-03T03:06:00Z,Northland,Property / Buildings / Construction,Property Maintenance,Northland Neighborhoods INC,5220 N Brighton Pl,Glenhaven,Clay,64119.0,39.187506,-94.51853,RESOL,2020-01-08,N
C2020000830,2020-01-03T03:17:00Z,City Managers Office,Government,Not Provided By KCMO,MODOT,5216 NE Barnes Ave,Maple Park West,Clay,64119.0,39.184582,-94.518805,RESOL,2020-01-08,N
C2020068496,2020-05-17T16:01:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Main Structure,1810 Summit St,Westside North,Jackson,64108.0,39.090844,-94.593803,OPEN,,Y
C2020000842,2020-01-03T03:29:00Z,City Managers Office,Government,Not Provided By KCMO,MODOT,4530 NE 47th Ter,Winnwood,Clay,64117.0,39.18007,-94.526274,RESOL,2020-01-08,N
C2020000861,2020-01-03T04:00:00Z,General Service,Mowing / Weeds,Public Property,City Facility,2600 NE Parvin Rd,Colonial Square,Clay,64116.0,39.165722,-94.550207,RESOL,2020-01-08,N
C2020000858,2020-01-03T03:58:00Z,General Service,Mowing / Weeds,Public Property,City Facility,2600 NE Parvin Rd,Colonial Square,Clay,64116.0,39.165722,-94.550207,RESOL,2020-09-30,Y
C2020068494,2020-05-17T15:56:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Main Structure,5641 N Manchester Ave,Gracemor-Randolph Corners,Clay,64119.0,39.196774,-94.487956,RESOL,2020-07-15,Y
C2020068493,2020-05-17T15:53:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Main Structure,11412 Manchester Ave,Ruskin Heights,Jackson,64134.0,38.916232,-94.500835,RESOL,2020-11-12,Y
C2020000821,2020-01-03T03:09:00Z,Northland,Property / Buildings / Construction,Property Maintenance,Northland Neighborhoods INC,5211 N Denver Ave,Ravenwood-Somerset,Clay,64119.0,39.188793,-94.51855,RESOL,2020-02-06,N
C2020068497,2020-05-17T16:03:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Main Structure,813 W 18th St,Westside North,Jackson,64108.0,39.091048,-94.594306,RESOL,2020-10-19,Y
C2019198865,2019-12-03T09:53:00Z,KCPD,Vehicles / Parking,Abandoned On Street,Other,427 Main St,River Market,Jackson,64106.0,39.109217,-94.58251,RESOL,2020-11-25,Y
C2020001388,2020-01-04T00:22:00Z,City Managers Office,Government,Not Provided By KCMO,MODOT,4514 NE 47th St,Winnwood,Clay,64117.0,39.179237,-94.52753,RESOL,2020-01-08,N
C2020103711,2020-07-29T15:00:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor North,5531 N Fairmount Ave,Lakeview Terrace,Clay,64118.0,39.195397,-94.597682,RESOL,2020-08-01,Y
C2020001386,2020-01-04T00:18:00Z,Parks and Rec,Parks & Recreation,Park Maintenance,North,4315 NE 44th St,Winnwood,Clay,64117.0,39.171754,-94.527674,RESOL,2020-01-13,N
C2020001359,2020-01-03T18:16:00Z,City Managers Office,Public Safety,Police,Homeless Camp,1824 McGee St,Crossroads,Jackson,64108.0,39.090689,-94.58054,RESOL,2020-01-29,Y
C2019198850,2019-12-03T09:37:00Z,Water Services,Trash / Recycling,Leaf / Brush,Missed Pick Up,2118 Summit St,Westside North,Jackson,64108.0,39.086901,-94.594025,RESOL,2019-12-13,Y
C2020001360,2020-01-03T18:20:00Z,City Managers Office,Public Safety,Police,Homeless Camp,1819 Grand Blvd,Crossroads,Jackson,64108.0,39.090877,-94.580998,RESOL,2020-01-29,Y
C2020068500,2020-05-17T16:38:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Main Structure,1292 W 72nd St,Ward Parkway,Jackson,64114.0,38.998675,-94.607495,RESOL,2020-06-05,Y
C2020035793,2020-03-10T00:18:00Z,Public Works,Streets / Roadways / Alleys,Other-Maintenance,District 3,10200 E Bannister Rd,Highview Estates,Jackson,64138.0,38.951923,-94.463125,RESOL,2020-07-22,Y
C2020001419,2020-01-04T01:44:00Z,City Planning and Development,Property / Buildings / Construction,Land Use / Zoning Issue,Business In A Residence,5215 NE 49th St,Maple Park West,Clay,64119.0,39.182044,-94.51827,RESOL,2020-06-26,Y
C2020090007,2020-06-30T14:35:00Z,Health,Public Health,Services,Healthy Homes Information,4315 Mercier St,West Plaza,Jackson,64111.0,39.049339,-94.60109,RESOL,2020-07-16,Y
C2020001413,2020-01-04T01:34:00Z,Northland,Property / Buildings / Construction,Property Maintenance,Northland Neighborhoods INC,5219 NE 50th St,Maple Park West,Clay,64119.0,39.183861,-94.51762,RESOL,2020-01-08,N
C2020001417,2020-01-04T01:42:00Z,Northland,Property / Buildings / Construction,Property Maintenance,Northland Neighborhoods INC,5210 NE 49th St,Maple Park West,Clay,64119.0,39.183022,-94.518492,RESOL,2020-01-08,N
C2020001418,2020-01-04T01:44:00Z,Northland,Property / Buildings / Construction,Property Maintenance,Northland Neighborhoods INC,5215 NE 49th St,Maple Park West,Clay,64119.0,39.182044,-94.51827,RESOL,2020-01-08,N
C2020103747,2020-07-29T15:26:00Z,Public Works,Streets / Roadways / Alleys,Resurfacing,District 3,5522 Oakland Ave,Coachlight Square,Jackson,64129.0,39.023201,-94.49816,RESOL,2020-09-22,Y
C2020021961,2020-02-12T16:21:00Z,Health,Public Health,Noise,Music,5606 E 98th Ter,Fairlane,Jackson,64137.0,38.947093,-94.523765,RESOL,2020-02-18,N
C2020118612,2020-09-01T16:07:00Z,NHS,Trash / Recycling,Dumping,Right of Way Central,10003 E 47th St,Stayton Meadows,Jackson,64133.0,39.03717,-94.461774,RESOL,2020-09-02,N
C2020001424,2020-01-04T02:01:00Z,Northland,Property / Buildings / Construction,Property Maintenance,Northland Neighborhoods INC,4919 N Oakley Ave,Maple Park West,Clay,64119.0,39.18314,-94.513973,RESOL,2020-02-04,N
C2019199086,2019-12-03T13:49:00Z,Health,Animals / Pets,Rat Treatment,Inside Home,3435 Olive St,Key Coalition,Jackson,64109.0,39.063183,-94.555146,RESOL,2020-01-10,Y
C2020060969,2020-05-01T15:03:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Structure,3215 Smart Ave,Scarritt Point,Jackson,64124.0,39.109435,-94.543743,RESOL,2020-05-06,N
C2020001435,2020-01-04T09:26:00Z,NHS,Property / Buildings / Construction,Dangerous Building,Open To Entry,1628 Oakley Ave,West Blue Valley,Jackson,64127.0,39.091739,-94.517516,RESOL,2020-01-21,Y
C2020036481,2020-03-10T16:07:00Z,Public Works,Signs,Traffic Sign,New Sign Request,5643 Oak St,Western 49-63,Jackson,64113.0,39.024047,-94.582908,RESOL,2020-03-13,N
C2019199127,2019-12-03T14:28:00Z,NHS,Animals / Pets,Cruelty or Neglect,Shelter / Food / Water,2812 Chelsea Ave,East Community Team South,Jackson,64128.0,39.073795,-94.527731,RESOL,2019-12-13,Y
C2020001423,2020-01-04T02:00:00Z,Northland,Property / Buildings / Construction,Property Maintenance,Northland Neighborhoods INC,4901 N Oakley Ave,Maple Park West,Clay,64119.0,39.182722,-94.513981,RESOL,2020-02-04,N
C2020001613,2020-01-06T08:40:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor North,4400 NE 46th Ter,Winnwood,Clay,64117.0,39.178411,-94.528679,RESOL,2020-01-08,Y
C2020001620,2020-01-06T08:44:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor North,3421 N Chelsea Ave,Chouteau Estates,Clay,64117.0,39.156305,-94.523886,RESOL,2020-01-08,Y
C2020001628,2020-01-06T08:49:00Z,NHS,Trash / Recycling,Recycling,Missed by Contractor North,7223 NW 84th Ter,Prairie Point-Wildberry,Platte,64153.0,39.247516,-94.664661,RESOL,2020-01-08,N
C2020001643,2020-01-06T08:58:00Z,NHS,Trash / Recycling,Recycling,Missed by Contractor North,1414 NE 83rd St,Ridgefield,Clay,64118.0,39.245992,-94.561168,RESOL,2020-01-08,N
C2019199231,2019-12-03T16:04:00Z,City Managers Office,Trash / Recycling,Bulky Pick Up,Address Validation,3431 Holmes St,North Hyde Park,Jackson,64109.0,39.064579,-94.575951,RESOL,2019-12-03,N
C2020090033,2020-06-30T15:03:00Z,NHS,Trash / Recycling,Recycling,Missed by City,1319 W 41st St,Volker,Jackson,64111.0,39.054041,-94.602842,RESOL,2020-07-01,N
C2020118663,2020-09-01T17:28:00Z,Public Works,Streets / Roadways / Alleys,Markings / Paint,New Marking Request,3826 Highland Ave,Linwood Homeowners-Ivanhoe,Jackson,64109.0,39.055937,-94.564248,RESOL,2020-09-02,N
C2019199230,2019-12-03T16:03:00Z,NHS,Vehicles / Parking,Parked on Unapproved Surface,Trailer Private Property,7800 Summit St,Ward Parkway,Jackson,64114.0,38.987026,-94.599309,RESOL,2020-02-12,Y
C2020036578,2020-03-10T18:27:00Z,Public Works,Sidewalks / Curbs / Ditch,Damage / Dis-Repair,Private Property (ROW),7734 N Norton Ave,Shoal Creek,Clay,64119.0,39.235084,-94.532361,RESOL,2020-03-16,N
C2020001764,2020-01-06T10:42:00Z,Parks and Rec,Trees,Services,Plant City Tree Request,7409 E 50th St,Eastwood Hills East,Jackson,64129.0,39.032555,-94.498062,RESOL,2020-01-08,N
C2019199242,2019-12-03T16:18:00Z,NHS,Trash / Recycling,Nuisance,Trash on Private Property,8241 Highland Ave,Marlborough Heights/Marlborough Pride,Jackson,64131.0,38.977632,-94.567991,RESOL,2020-03-12,Y
C2019199251,2019-12-03T16:26:00Z,Public Works,Lights / Signals,Traffic Signal,Signal Timing,9445 Wornall Rd,Boone Hills,Jackson,64114.0,38.956582,-94.595153,RESOL,2019-12-10,N
C2019199235,2019-12-03T16:10:00Z,Water Services,Trash / Recycling,Leaf / Brush,Missed Pick Up,1020 Pennsylvania Ave,Quality Hill,Jackson,64105.0,39.101706,-94.591419,RESOL,2019-12-13,Y
C2019199245,2019-12-03T16:22:00Z,Water Services,Storm Water / Sewer,Storm Drain / Catch Basin,Clogged / Over-Flow,6901 Brookside Rd,Armour Hills,Jackson,64113.0,39.0032,-94.592796,RESOL,2019-12-11,N
C2019199244,2019-12-03T16:20:00Z,NHS,Vehicles / Parking,Disabled/Unlicensed on Private Property,Car Private Property,4812 N Wallace Dr,Gracemor-Randolph Corners,Clay,64119.0,39.181527,-94.480708,RESOL,2019-12-31,N
C2019199234,2019-12-03T16:10:00Z,Water Services,Trash / Recycling,Leaf / Brush,Missed Pick Up,4551 Mercier St,West Plaza,Jackson,64111.0,39.044208,-94.601325,RESOL,2019-12-19,Y
C2019199259,2019-12-03T16:34:00Z,City Managers Office,Trash / Recycling,Bulky Pick Up,Address Validation,5112 E 42nd St,Vineyard,Jackson,64130.0,39.04992,-94.524665,RESOL,2019-12-03,N
C2020103955,2020-07-30T08:43:00Z,NHS,Animals / Pets,Bite,Stray,7916 Park Ave,Marlborough Heights/Marlborough Pride,Jackson,64132.0,38.983021,-94.561473,RESOL,2020-07-30,N
C2019199271,2019-12-03T16:46:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Structure,5317 Charlotte St,Western 49-63,Jackson,64110.0,39.030213,-94.576798,OPEN,,N
C2020068798,2020-05-18T11:13:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Main Structure,7735 Ward Pkwy,Ward Parkway,Jackson,64114.0,38.986039,-94.603455,RESOL,2020-06-05,Y
C2020001947,2020-01-06T13:38:00Z,NHS,Property / Buildings / Construction,Dangerous Building,Open To Entry,1627 Ewing Ave,East Blue Valley,Jackson,64126.0,39.090861,-94.503184,RESOL,2020-01-21,Y
C2020061014,2020-05-01T15:40:00Z,NHS,Trash / Recycling,Nuisance,Land Bank,4408 E 43rd St,Vineyard Northwest,Jackson,64130.0,39.047781,-94.532692,RESOL,2020-05-08,N
C2019199264,2019-12-03T16:37:00Z,KCPD,Vehicles / Parking,Abandoned On Street,Other,2100 Harrison St,Hospital Hill,Jackson,64108.0,39.087217,-94.57214,RESOL,2019-12-05,N
